onset	duration	trial_type	response_time
0.773	2.459	100inc_excluded	n/a
3.249	3.605	100inc_included	-0.941
6.920	2.276	100inc_excluded	n/a
9.213	3.090	100inc_included	0.105
12.369	1.994	100inc_excluded	n/a
14.380	3.622	100inc_included	1.198
33.904	13.000	Fixation	n/a
31.092	2.143	66inc_excluded	n/a
33.252	2.542	66inc_excluded	n/a
35.810	3.339	66inc_included	0.719
39.216	2.857	66inc_included	0.719
42.157	2.592	66inc_excluded	n/a
44.765	2.077	66inc_excluded	n/a
46.858	2.558	66inc_excluded	n/a
65.269	13.000	Fixation	n/a
62.458	2.459	0inc_excluded	n/a
64.933	2.326	0inc_excluded	n/a
67.276	2.841	0inc_excluded	n/a
70.133	2.210	0inc_excluded	n/a
72.359	1.994	0inc_excluded	n/a
74.369	2.841	0inc_excluded	n/a
77.227	2.027	0inc_excluded	n/a
79.270	2.791	0inc_excluded	n/a
82.078	2.808	0inc_excluded	n/a
100.738	13.000	Fixation	n/a
97.927	2.409	33inc_excluded	n/a
100.352	2.891	33inc_excluded	n/a
103.259	2.160	33inc_excluded	n/a
105.436	2.558	33inc_excluded	n/a
108.011	3.406	33inc_included	-0.926
111.483	2.592	33inc_excluded	n/a
114.091	2.409	33inc_excluded	n/a
116.517	2.293	33inc_excluded	n/a
134.662	13.000	Fixation	n/a
131.851	2.293	66inc_excluded	n/a
134.160	2.758	66inc_excluded	n/a
136.934	3.738	66inc_included	-1.370
140.738	3.090	66inc_included	0.615
143.895	1.960	66inc_excluded	n/a
145.872	2.193	66inc_excluded	n/a
148.081	1.944	66inc_excluded	n/a
165.878	13.000	Fixation	n/a
163.066	2.724	100inc_excluded	n/a
165.808	2.758	100inc_included	0.589
168.648	2.425	100inc_excluded	n/a
171.090	2.857	100inc_included	0.500
174.031	2.525	100inc_excluded	n/a
176.573	3.356	100inc_included	0.526
195.832	13.000	Fixation	n/a
193.020	2.857	33inc_excluded	n/a
195.894	2.010	33inc_excluded	n/a
197.921	2.093	33inc_excluded	n/a
200.030	2.558	33inc_excluded	n/a
202.606	2.724	33inc_included	0.490
205.397	2.160	33inc_excluded	n/a
207.573	2.492	33inc_excluded	n/a
210.081	2.808	33inc_excluded	n/a
228.742	13.000	Fixation	n/a
225.930	1.994	0inc_excluded	n/a
227.940	1.927	0inc_excluded	n/a
229.884	2.293	0inc_excluded	n/a
232.193	2.608	0inc_excluded	n/a
234.818	2.093	0inc_excluded	n/a
236.928	2.309	0inc_excluded	n/a
239.254	2.176	0inc_excluded	n/a
241.447	2.226	0inc_excluded	n/a
243.690	2.558	0inc_excluded	n/a
262.101	13.000	Fixation	n/a
259.289	2.077	33inc_excluded	n/a
261.382	2.376	33inc_excluded	n/a
263.775	2.658	33inc_excluded	n/a
266.450	2.409	33inc_excluded	n/a
268.875	3.439	33inc_included	1.123
272.397	2.309	33inc_excluded	n/a
274.723	2.774	33inc_excluded	n/a
277.514	1.911	33inc_excluded	n/a
295.277	13.000	Fixation	n/a
292.465	2.110	100inc_excluded	n/a
294.592	4.186	100inc_included	1.287
298.862	2.176	100inc_excluded	n/a
301.054	4.137	100inc_included	1.242
305.258	2.774	100inc_excluded	n/a
308.049	3.273	100inc_included	0.802
327.224	13.000	Fixation	n/a
324.412	2.193	0inc_excluded	n/a
326.622	2.342	0inc_excluded	n/a
328.981	2.459	0inc_excluded	n/a
331.456	2.492	0inc_excluded	n/a
333.965	2.160	0inc_excluded	n/a
336.141	2.259	0inc_excluded	n/a
338.417	2.625	0inc_excluded	n/a
341.059	2.060	0inc_excluded	n/a
343.135	1.994	0inc_excluded	n/a
360.982	13.000	Fixation	n/a
358.170	2.442	66inc_excluded	n/a
360.629	2.459	66inc_excluded	n/a
363.104	3.472	66inc_included	0.890
366.659	3.173	66inc_included	0.805
369.916	2.907	66inc_excluded	n/a
372.839	2.077	66inc_excluded	n/a
374.933	1.994	66inc_excluded	n/a
392.779	13.000	Fixation	n/a
389.968	2.708	0inc_excluded	n/a
392.692	2.459	0inc_excluded	n/a
395.167	2.492	0inc_excluded	n/a
397.676	2.176	0inc_excluded	n/a
399.869	2.459	0inc_excluded	n/a
402.344	2.359	0inc_excluded	n/a
404.720	2.625	0inc_excluded	n/a
407.361	2.874	0inc_excluded	n/a
410.252	2.160	0inc_excluded	n/a
428.265	13.000	Fixation	n/a
425.453	2.558	100inc_excluded	n/a
428.028	3.671	100inc_included	0.765
431.783	2.691	100inc_excluded	n/a
434.491	3.605	100inc_included	1.301
438.162	2.808	100inc_excluded	n/a
440.986	3.356	100inc_included	0.642
460.262	13.000	Fixation	n/a
457.450	2.326	66inc_excluded	n/a
459.792	2.259	66inc_excluded	n/a
462.068	3.638	66inc_included	0.780
465.773	3.555	66inc_included	0.700
469.411	2.691	66inc_excluded	n/a
472.119	2.226	66inc_excluded	n/a
474.362	2.642	66inc_excluded	n/a
492.856	13.000	Fixation	n/a
490.045	2.425	33inc_excluded	n/a
492.487	2.425	33inc_excluded	n/a
494.929	2.625	33inc_excluded	n/a
497.570	2.608	33inc_excluded	n/a
500.195	2.891	33inc_included	0.596
503.152	2.841	33inc_excluded	n/a
506.010	2.808	33inc_excluded	n/a
508.834	2.392	33inc_excluded	n/a
