onset	duration	trial_type	response_time
0.766	1.994	100inc_excluded	n/a
2.776	3.073	100inc_included	0.453
5.916	2.010	100inc_excluded	n/a
7.943	2.724	100inc_included	0.425
10.750	2.459	100inc_excluded	n/a
13.226	3.356	100inc_included	0.361
32.060	13.000	Fixation	n/a
29.689	2.592	66inc_excluded	n/a
32.297	2.741	66inc_excluded	n/a
35.055	3.921	66inc_included	0.406
39.042	2.924	66inc_included	0.488
42.049	2.509	66inc_excluded	n/a
44.575	1.927	66inc_excluded	n/a
46.518	2.276	66inc_excluded	n/a
64.206	13.000	Fixation	n/a
61.835	2.392	0inc_excluded	n/a
64.244	2.741	0inc_excluded	n/a
67.002	1.927	0inc_excluded	n/a
68.946	2.259	0inc_excluded	n/a
71.222	2.243	0inc_excluded	n/a
73.481	2.127	0inc_excluded	n/a
75.624	2.824	0inc_excluded	n/a
78.465	2.675	0inc_excluded	n/a
81.156	2.342	0inc_excluded	n/a
98.911	13.000	Fixation	n/a
96.540	1.994	33inc_excluded	n/a
98.550	2.907	33inc_excluded	n/a
101.474	2.558	33inc_excluded	n/a
104.049	2.160	33inc_excluded	n/a
106.226	3.422	33inc_included	0.504
109.731	2.143	33inc_excluded	n/a
111.891	2.675	33inc_excluded	n/a
114.582	2.259	33inc_excluded	n/a
132.253	13.000	Fixation	n/a
129.882	2.625	66inc_excluded	n/a
132.524	2.077	66inc_excluded	n/a
134.617	3.339	66inc_included	0.451
138.040	3.206	66inc_included	0.490
141.329	2.259	66inc_excluded	n/a
143.605	2.027	66inc_excluded	n/a
145.648	2.276	66inc_excluded	n/a
163.336	13.000	Fixation	n/a
160.966	2.459	100inc_excluded	n/a
163.441	3.140	100inc_included	0.439
166.664	2.658	100inc_excluded	n/a
169.339	2.974	100inc_included	0.431
172.395	2.193	100inc_excluded	n/a
174.605	2.841	100inc_included	0.481
192.908	13.000	Fixation	n/a
190.537	2.542	33inc_excluded	n/a
193.095	2.193	33inc_excluded	n/a
195.305	1.977	33inc_excluded	n/a
197.298	2.758	33inc_excluded	n/a
200.073	3.904	33inc_included	0.381
204.043	1.977	33inc_excluded	n/a
206.037	2.060	33inc_excluded	n/a
208.113	2.708	33inc_excluded	n/a
226.233	13.000	Fixation	n/a
223.863	2.475	0inc_excluded	n/a
226.355	2.708	0inc_excluded	n/a
229.079	2.758	0inc_excluded	n/a
231.853	2.326	0inc_excluded	n/a
234.196	2.276	0inc_excluded	n/a
236.489	2.691	0inc_excluded	n/a
239.197	2.608	0inc_excluded	n/a
241.821	2.376	0inc_excluded	n/a
244.214	2.774	0inc_excluded	n/a
262.400	13.000	Fixation	n/a
260.029	2.160	33inc_excluded	n/a
262.206	2.093	33inc_excluded	n/a
264.315	2.193	33inc_excluded	n/a
266.525	2.027	33inc_excluded	n/a
268.568	2.542	33inc_included	0.471
271.193	2.459	33inc_excluded	n/a
273.669	2.891	33inc_excluded	n/a
276.576	2.293	33inc_excluded	n/a
294.281	13.000	Fixation	n/a
291.910	2.741	100inc_excluded	n/a
294.668	3.107	100inc_included	0.489
297.857	2.791	100inc_excluded	n/a
300.665	2.741	100inc_included	0.495
303.489	2.725	100inc_excluded	n/a
306.230	3.007	100inc_included	0.487
324.699	13.000	Fixation	n/a
322.328	2.625	0inc_excluded	n/a
324.970	2.592	0inc_excluded	n/a
327.578	1.911	0inc_excluded	n/a
329.505	2.475	0inc_excluded	n/a
331.997	2.143	0inc_excluded	n/a
334.157	2.027	0inc_excluded	n/a
336.200	2.509	0inc_excluded	n/a
338.725	2.642	0inc_excluded	n/a
341.383	2.675	0inc_excluded	n/a
359.470	13.000	Fixation	n/a
357.099	2.193	66inc_excluded	n/a
359.309	2.774	66inc_excluded	n/a
362.100	2.459	66inc_included	0.451
364.642	3.289	66inc_included	0.509
367.998	2.891	66inc_excluded	n/a
370.905	2.359	66inc_excluded	n/a
373.281	2.575	66inc_excluded	n/a
391.267	13.000	Fixation	n/a
388.897	1.977	0inc_excluded	n/a
390.890	2.542	0inc_excluded	n/a
393.449	2.592	0inc_excluded	n/a
396.057	2.608	0inc_excluded	n/a
398.682	2.309	0inc_excluded	n/a
401.008	2.027	0inc_excluded	n/a
403.051	1.927	0inc_excluded	n/a
404.995	2.326	0inc_excluded	n/a
407.337	2.276	0inc_excluded	n/a
425.025	13.000	Fixation	n/a
422.654	2.160	100inc_excluded	n/a
424.831	3.323	100inc_included	0.498
428.220	2.060	100inc_excluded	n/a
430.296	2.941	100inc_included	0.488
433.320	2.342	100inc_excluded	n/a
435.679	3.240	100inc_included	0.473
454.381	13.000	Fixation	n/a
452.010	2.891	66inc_excluded	n/a
454.917	2.176	66inc_excluded	n/a
457.110	2.907	66inc_included	0.493
460.100	3.439	66inc_included	0.543
463.622	1.960	66inc_excluded	n/a
465.599	2.093	66inc_excluded	n/a
467.709	2.442	66inc_excluded	n/a
485.563	13.000	Fixation	n/a
483.192	2.658	33inc_excluded	n/a
485.867	2.459	33inc_excluded	n/a
488.343	2.027	33inc_excluded	n/a
490.386	2.342	33inc_excluded	n/a
492.745	2.857	33inc_included	0.437
495.669	2.359	33inc_excluded	n/a
498.045	2.425	33inc_excluded	n/a
500.487	2.459	33inc_excluded	n/a
