onset	duration	trial_type	response_time
0.774	1.927	100inc_excluded	n/a
2.718	3.140	100inc_included	0.594
5.924	2.691	100inc_excluded	n/a
8.632	2.658	100inc_included	0.568
11.356	2.376	100inc_excluded	n/a
13.749	2.990	100inc_included	0.851
32.459	13.000	Fixation	n/a
29.847	2.293	66inc_excluded	n/a
32.156	2.592	66inc_excluded	n/a
34.764	3.539	66inc_included	0.792
38.386	3.788	66inc_included	0.897
42.257	2.425	66inc_excluded	n/a
44.699	2.608	66inc_excluded	n/a
47.324	2.326	66inc_excluded	n/a
65.303	13.000	Fixation	n/a
62.691	2.774	0inc_excluded	n/a
65.482	2.293	0inc_excluded	n/a
67.791	2.708	0inc_excluded	n/a
70.516	2.359	0inc_excluded	n/a
72.891	2.176	0inc_excluded	n/a
75.084	2.359	0inc_excluded	n/a
77.460	2.043	0inc_excluded	n/a
79.520	2.259	0inc_excluded	n/a
81.796	1.960	0inc_excluded	n/a
99.409	13.000	Fixation	n/a
96.797	1.927	33inc_excluded	n/a
98.741	2.210	33inc_excluded	n/a
100.967	2.691	33inc_excluded	n/a
103.675	2.758	33inc_excluded	n/a
106.450	3.655	33inc_included	0.692
110.188	2.542	33inc_excluded	n/a
112.746	2.160	33inc_excluded	n/a
114.922	2.724	33inc_excluded	n/a
133.300	13.000	Fixation	n/a
130.688	2.359	66inc_excluded	n/a
133.064	2.907	66inc_excluded	n/a
135.988	2.824	66inc_included	0.682
138.895	2.808	66inc_included	0.762
141.786	2.010	66inc_excluded	n/a
143.812	2.542	66inc_excluded	n/a
146.371	2.658	66inc_excluded	n/a
164.682	13.000	Fixation	n/a
162.070	2.176	100inc_excluded	n/a
164.263	3.107	100inc_included	0.819
167.436	2.326	100inc_excluded	n/a
169.779	3.206	100inc_included	0.842
173.068	2.210	100inc_excluded	n/a
175.294	3.024	100inc_included	0.780
194.037	13.000	Fixation	n/a
191.426	2.010	33inc_excluded	n/a
193.452	2.475	33inc_excluded	n/a
195.944	2.176	33inc_excluded	n/a
198.137	2.741	33inc_excluded	n/a
200.895	3.472	33inc_included	0.935
204.450	2.425	33inc_excluded	n/a
206.892	2.342	33inc_excluded	n/a
209.251	2.027	33inc_excluded	n/a
226.931	13.000	Fixation	n/a
224.319	2.027	0inc_excluded	n/a
226.363	2.359	0inc_excluded	n/a
228.738	2.376	0inc_excluded	n/a
231.131	2.891	0inc_excluded	n/a
234.038	2.226	0inc_excluded	n/a
236.281	2.824	0inc_excluded	n/a
239.122	2.176	0inc_excluded	n/a
241.315	1.960	0inc_excluded	n/a
243.292	2.642	0inc_excluded	n/a
261.586	13.000	Fixation	n/a
258.974	2.243	33inc_excluded	n/a
261.234	2.874	33inc_excluded	n/a
264.124	1.960	33inc_excluded	n/a
266.101	2.027	33inc_excluded	n/a
268.145	3.721	33inc_included	0.897
271.949	2.110	33inc_excluded	n/a
274.076	2.110	33inc_excluded	n/a
276.202	2.127	33inc_excluded	n/a
293.982	13.000	Fixation	n/a
291.370	2.442	100inc_excluded	n/a
293.829	3.804	100inc_included	0.846
297.716	2.758	100inc_excluded	n/a
300.490	3.306	100inc_included	0.696
303.880	2.741	100inc_excluded	n/a
306.637	3.356	100inc_included	1.203
325.713	13.000	Fixation	n/a
323.101	2.475	0inc_excluded	n/a
325.593	2.293	0inc_excluded	n/a
327.902	2.492	0inc_excluded	n/a
330.411	2.675	0inc_excluded	n/a
333.102	2.110	0inc_excluded	n/a
335.228	2.093	0inc_excluded	n/a
337.338	2.243	0inc_excluded	n/a
339.598	2.841	0inc_excluded	n/a
342.455	1.960	0inc_excluded	n/a
360.068	13.000	Fixation	n/a
357.457	2.442	66inc_excluded	n/a
359.915	2.675	66inc_excluded	n/a
362.607	3.854	66inc_included	1.075
366.544	4.153	66inc_included	1.293
370.780	2.143	66inc_excluded	n/a
372.940	2.143	66inc_excluded	n/a
375.100	2.575	66inc_excluded	n/a
393.328	13.000	Fixation	n/a
390.716	1.927	0inc_excluded	n/a
392.660	2.209	0inc_excluded	n/a
394.886	2.841	0inc_excluded	n/a
397.743	2.093	0inc_excluded	n/a
399.853	2.791	0inc_excluded	n/a
402.661	2.791	0inc_excluded	n/a
405.468	2.891	0inc_excluded	n/a
408.376	2.708	0inc_excluded	n/a
411.100	1.994	0inc_excluded	n/a
428.747	13.000	Fixation	n/a
426.135	2.342	100inc_excluded	n/a
428.494	3.721	100inc_included	0.990
432.282	2.243	100inc_excluded	n/a
434.541	3.439	100inc_included	0.795
438.047	2.642	100inc_excluded	n/a
440.705	3.522	100inc_included	0.904
459.930	13.000	Fixation	n/a
457.318	2.625	66inc_excluded	n/a
459.959	2.193	66inc_excluded	n/a
462.169	3.821	66inc_included	0.913
466.056	3.123	66inc_included	0.756
469.263	2.176	66inc_excluded	n/a
471.456	2.758	66inc_excluded	n/a
474.230	2.409	66inc_excluded	n/a
492.292	13.000	Fixation	n/a
489.680	2.708	33inc_excluded	n/a
492.405	2.193	33inc_excluded	n/a
494.614	2.492	33inc_excluded	n/a
497.123	2.691	33inc_excluded	n/a
499.831	3.921	33inc_included	0.999
503.818	2.492	33inc_excluded	n/a
506.326	2.309	33inc_excluded	n/a
508.652	2.359	33inc_excluded	n/a
