onset	duration	trial_type	response_time
0.763	2.392	100inc_excluded	n/a
3.172	2.625	100inc_included	0.488
5.863	2.558	100inc_excluded	n/a
8.438	3.422	100inc_included	0.501
11.943	2.176	100inc_excluded	n/a
14.136	2.791	100inc_included	0.549
32.724	13.000	Fixation	n/a
30.035	2.143	66inc_excluded	n/a
32.195	2.060	66inc_excluded	n/a
34.271	2.924	66inc_included	0.496
37.278	2.841	66inc_included	0.489
40.186	2.808	66inc_excluded	n/a
43.010	2.060	66inc_excluded	n/a
45.087	2.874	66inc_excluded	n/a
63.691	13.000	Fixation	n/a
61.002	2.891	0inc_excluded	n/a
63.909	2.625	0inc_excluded	n/a
66.550	2.043	0inc_excluded	n/a
68.611	2.293	0inc_excluded	n/a
70.920	2.642	0inc_excluded	n/a
73.578	2.758	0inc_excluded	n/a
76.352	2.525	0inc_excluded	n/a
78.894	2.126	0inc_excluded	n/a
81.037	2.509	0inc_excluded	n/a
99.276	13.000	Fixation	n/a
96.587	2.359	33inc_excluded	n/a
98.963	2.691	33inc_excluded	n/a
101.671	2.625	33inc_excluded	n/a
104.312	2.259	33inc_excluded	n/a
106.588	3.057	33inc_included	0.568
109.728	1.960	33inc_excluded	n/a
111.705	2.176	33inc_excluded	n/a
113.898	2.093	33inc_excluded	n/a
131.722	13.000	Fixation	n/a
129.032	2.342	66inc_excluded	n/a
131.391	2.841	66inc_excluded	n/a
134.249	2.891	66inc_included	0.507
137.206	2.907	66inc_included	0.508
140.180	2.558	66inc_excluded	n/a
142.755	2.376	66inc_excluded	n/a
145.147	2.891	66inc_excluded	n/a
163.768	13.000	Fixation	n/a
161.079	2.259	100inc_excluded	n/a
163.355	3.505	100inc_included	0.560
166.943	2.376	100inc_excluded	n/a
169.336	3.472	100inc_included	0.490
172.874	2.841	100inc_excluded	n/a
175.732	2.442	100inc_included	0.436
193.971	13.000	Fixation	n/a
191.281	2.409	33inc_excluded	n/a
193.707	2.442	33inc_excluded	n/a
196.166	2.824	33inc_excluded	n/a
199.006	2.392	33inc_excluded	n/a
201.415	3.107	33inc_included	0.405
204.589	2.060	33inc_excluded	n/a
206.665	2.293	33inc_excluded	n/a
208.974	2.675	33inc_excluded	n/a
227.380	13.000	Fixation	n/a
224.690	2.176	0inc_excluded	n/a
226.883	2.641	0inc_excluded	n/a
229.541	2.176	0inc_excluded	n/a
231.734	2.376	0inc_excluded	n/a
234.127	2.758	0inc_excluded	n/a
236.901	2.259	0inc_excluded	n/a
239.177	2.509	0inc_excluded	n/a
241.702	2.425	0inc_excluded	n/a
244.144	2.010	0inc_excluded	n/a
261.885	13.000	Fixation	n/a
259.196	2.209	33inc_excluded	n/a
261.422	2.758	33inc_excluded	n/a
264.196	2.293	33inc_excluded	n/a
266.505	2.658	33inc_excluded	n/a
269.180	3.439	33inc_included	0.489
272.702	2.442	33inc_excluded	n/a
275.161	2.857	33inc_excluded	n/a
278.035	2.027	33inc_excluded	n/a
295.792	13.000	Fixation	n/a
293.103	2.658	100inc_excluded	n/a
295.778	3.240	100inc_included	0.533
299.100	2.857	100inc_excluded	n/a
301.974	2.874	100inc_included	0.507
304.915	2.625	100inc_excluded	n/a
307.556	2.708	100inc_included	0.516
326.045	13.000	Fixation	n/a
323.355	2.110	0inc_excluded	n/a
325.482	1.927	0inc_excluded	n/a
327.426	2.691	0inc_excluded	n/a
330.134	1.944	0inc_excluded	n/a
332.094	1.960	0inc_excluded	n/a
334.071	2.808	0inc_excluded	n/a
336.895	2.509	0inc_excluded	n/a
339.420	2.425	0inc_excluded	n/a
341.862	2.857	0inc_excluded	n/a
360.450	13.000	Fixation	n/a
357.761	2.243	66inc_excluded	n/a
360.020	2.326	66inc_excluded	n/a
362.363	2.874	66inc_included	0.494
365.303	3.023	66inc_included	0.542
368.393	2.708	66inc_excluded	n/a
371.118	2.010	66inc_excluded	n/a
373.145	2.326	66inc_excluded	n/a
391.201	13.000	Fixation	n/a
388.512	2.475	0inc_excluded	n/a
391.004	2.409	0inc_excluded	n/a
393.429	2.724	0inc_excluded	n/a
396.170	2.592	0inc_excluded	n/a
398.779	2.575	0inc_excluded	n/a
401.370	2.509	0inc_excluded	n/a
403.896	2.442	0inc_excluded	n/a
406.354	2.641	0inc_excluded	n/a
409.012	2.376	0inc_excluded	n/a
427.119	13.000	Fixation	n/a
424.429	2.808	100inc_excluded	n/a
427.254	2.642	100inc_included	0.492
429.961	2.741	100inc_excluded	n/a
432.719	3.057	100inc_included	0.557
435.859	1.960	100inc_excluded	n/a
437.836	2.558	100inc_included	0.467
456.192	13.000	Fixation	n/a
453.502	2.857	66inc_excluded	n/a
456.376	2.509	66inc_excluded	n/a
458.901	3.090	66inc_included	0.554
462.058	3.240	66inc_included	0.475
465.364	2.342	66inc_excluded	n/a
467.723	2.043	66inc_excluded	n/a
469.783	2.226	66inc_excluded	n/a
487.740	13.000	Fixation	n/a
485.050	2.475	33inc_excluded	n/a
487.542	2.143	33inc_excluded	n/a
489.702	1.977	33inc_excluded	n/a
491.696	2.642	33inc_excluded	n/a
494.354	3.289	33inc_included	0.483
497.709	2.193	33inc_excluded	n/a
499.919	2.857	33inc_excluded	n/a
502.793	2.226	33inc_excluded	n/a
