onset	duration	trial_type	response_time
0.769	2.891	100inc_excluded	n/a
3.677	2.941	100inc_included	0.725
6.700	2.808	100inc_excluded	n/a
9.524	3.140	100inc_included	0.525
12.731	2.741	100inc_excluded	n/a
15.488	2.708	100inc_included	0.606
33.821	13.000	Fixation	n/a
31.287	1.977	66inc_excluded	n/a
33.281	2.708	66inc_excluded	n/a
36.006	2.675	66inc_included	0.544
38.747	3.539	66inc_included	0.661
42.352	2.110	66inc_excluded	n/a
44.478	2.592	66inc_excluded	n/a
47.087	2.625	66inc_excluded	n/a
65.286	13.000	Fixation	n/a
62.753	1.977	0inc_excluded	n/a
64.746	2.841	0inc_excluded	n/a
67.604	2.642	0inc_excluded	n/a
70.262	2.442	0inc_excluded	n/a
72.721	2.293	0inc_excluded	n/a
75.030	2.475	0inc_excluded	n/a
77.522	2.442	0inc_excluded	n/a
79.980	1.927	0inc_excluded	n/a
81.924	2.143	0inc_excluded	n/a
99.642	13.000	Fixation	n/a
97.108	2.824	33inc_excluded	n/a
99.949	2.160	33inc_excluded	n/a
102.126	2.625	33inc_excluded	n/a
104.767	2.525	33inc_excluded	n/a
107.309	3.240	33inc_included	0.571
110.615	2.376	33inc_excluded	n/a
113.007	2.110	33inc_excluded	n/a
115.134	2.376	33inc_excluded	n/a
133.084	13.000	Fixation	n/a
130.550	2.259	66inc_excluded	n/a
132.827	2.326	66inc_excluded	n/a
135.169	2.974	66inc_included	0.473
138.226	3.323	66inc_included	0.581
141.632	2.475	66inc_excluded	n/a
144.123	2.409	66inc_excluded	n/a
146.549	2.243	66inc_excluded	n/a
164.366	13.000	Fixation	n/a
161.833	2.210	100inc_excluded	n/a
164.059	2.907	100inc_included	0.520
167.033	2.376	100inc_excluded	n/a
169.425	2.658	100inc_included	0.538
172.150	2.774	100inc_excluded	n/a
174.941	3.024	100inc_included	0.496
193.589	13.000	Fixation	n/a
191.055	2.857	33inc_excluded	n/a
193.929	2.392	33inc_excluded	n/a
196.338	2.691	33inc_excluded	n/a
199.046	2.326	33inc_excluded	n/a
201.389	2.675	33inc_included	0.551
204.146	2.542	33inc_excluded	n/a
206.705	2.675	33inc_excluded	n/a
209.396	2.193	33inc_excluded	n/a
227.164	13.000	Fixation	n/a
224.630	2.060	0inc_excluded	n/a
226.707	2.326	0inc_excluded	n/a
229.049	2.459	0inc_excluded	n/a
231.525	2.226	0inc_excluded	n/a
233.768	2.558	0inc_excluded	n/a
236.343	2.326	0inc_excluded	n/a
238.685	2.243	0inc_excluded	n/a
240.944	2.093	0inc_excluded	n/a
243.054	2.259	0inc_excluded	n/a
260.888	13.000	Fixation	n/a
258.355	2.243	33inc_excluded	n/a
260.614	2.691	33inc_excluded	n/a
263.322	2.774	33inc_excluded	n/a
266.113	2.509	33inc_excluded	n/a
268.638	3.057	33inc_included	0.514
271.762	1.944	33inc_excluded	n/a
273.722	2.708	33inc_excluded	n/a
276.446	2.841	33inc_excluded	n/a
294.862	13.000	Fixation	n/a
292.329	1.927	100inc_excluded	n/a
294.272	3.489	100inc_included	0.613
297.844	2.243	100inc_excluded	n/a
300.103	2.675	100inc_included	0.513
302.845	1.944	100inc_excluded	n/a
304.805	3.505	100inc_included	0.562
323.935	13.000	Fixation	n/a
321.401	2.259	0inc_excluded	n/a
323.677	2.276	0inc_excluded	n/a
325.970	2.127	0inc_excluded	n/a
328.113	2.608	0inc_excluded	n/a
330.738	1.960	0inc_excluded	n/a
332.715	2.841	0inc_excluded	n/a
335.572	2.176	0inc_excluded	n/a
337.765	2.774	0inc_excluded	n/a
340.556	2.492	0inc_excluded	n/a
358.623	13.000	Fixation	n/a
356.089	2.409	66inc_excluded	n/a
358.515	2.708	66inc_excluded	n/a
361.240	2.841	66inc_included	0.608
364.163	2.675	66inc_included	0.550
366.921	2.376	66inc_excluded	n/a
369.313	2.342	66inc_excluded	n/a
371.673	2.774	66inc_excluded	n/a
390.022	13.000	Fixation	n/a
387.488	2.259	0inc_excluded	n/a
389.764	2.293	0inc_excluded	n/a
392.073	2.210	0inc_excluded	n/a
394.300	2.243	0inc_excluded	n/a
396.559	2.093	0inc_excluded	n/a
398.669	2.857	0inc_excluded	n/a
401.543	2.442	0inc_excluded	n/a
404.002	2.342	0inc_excluded	n/a
406.361	1.960	0inc_excluded	n/a
423.896	13.000	Fixation	n/a
421.362	1.927	100inc_excluded	n/a
423.306	2.841	100inc_included	0.494
426.213	2.575	100inc_excluded	n/a
428.805	3.240	100inc_included	0.502
432.127	2.725	100inc_excluded	n/a
434.869	2.891	100inc_included	0.532
453.401	13.000	Fixation	n/a
450.867	1.944	66inc_excluded	n/a
452.827	2.542	66inc_excluded	n/a
455.386	2.957	66inc_included	0.547
458.426	3.123	66inc_included	0.588
461.632	2.791	66inc_excluded	n/a
464.440	1.927	66inc_excluded	n/a
466.384	2.193	66inc_excluded	n/a
484.151	13.000	Fixation	n/a
481.618	2.857	33inc_excluded	n/a
484.492	2.808	33inc_excluded	n/a
487.316	2.625	33inc_excluded	n/a
489.958	2.243	33inc_excluded	n/a
492.217	2.708	33inc_included	0.506
494.991	2.558	33inc_excluded	n/a
497.566	2.558	33inc_excluded	n/a
500.141	2.043	33inc_excluded	n/a
