onset	duration	trial_type	response_time
0.776	2.841	100inc_excluded	n/a
3.633	3.190	100inc_included	0.772
6.906	2.376	100inc_excluded	n/a
9.298	2.874	100inc_included	0.737
12.239	2.043	100inc_excluded	n/a
14.299	3.090	100inc_included	0.803
33.040	13.000	Fixation	n/a
30.497	2.857	66inc_excluded	n/a
33.371	2.642	66inc_excluded	n/a
36.029	3.389	66inc_included	1.007
39.501	3.422	66inc_included	0.934
42.990	2.459	66inc_excluded	n/a
45.465	2.143	66inc_excluded	n/a
47.625	2.691	66inc_excluded	n/a
65.901	13.000	Fixation	n/a
63.357	2.359	0inc_excluded	n/a
65.733	2.857	0inc_excluded	n/a
68.607	2.575	0inc_excluded	n/a
71.198	2.376	0inc_excluded	n/a
73.591	1.977	0inc_excluded	n/a
75.584	2.575	0inc_excluded	n/a
78.176	2.243	0inc_excluded	n/a
80.435	2.259	0inc_excluded	n/a
82.711	2.558	0inc_excluded	n/a
100.855	13.000	Fixation	n/a
98.311	2.509	33inc_excluded	n/a
100.836	2.459	33inc_excluded	n/a
103.312	2.160	33inc_excluded	n/a
105.488	1.994	33inc_excluded	n/a
107.498	3.306	33inc_included	0.853
110.887	1.927	33inc_excluded	n/a
112.831	2.027	33inc_excluded	n/a
114.874	2.077	33inc_excluded	n/a
132.536	13.000	Fixation	n/a
129.992	2.724	66inc_excluded	n/a
132.733	2.891	66inc_excluded	n/a
135.641	3.306	66inc_included	0.812
139.030	3.738	66inc_included	0.928
142.851	2.774	66inc_excluded	n/a
145.642	2.143	66inc_excluded	n/a
147.801	2.226	66inc_excluded	n/a
165.612	13.000	Fixation	n/a
163.069	2.525	100inc_excluded	n/a
165.611	3.107	100inc_included	0.958
168.800	2.542	100inc_excluded	n/a
171.359	3.871	100inc_included	1.390
175.313	2.891	100inc_excluded	n/a
178.220	3.389	100inc_included	1.085
197.260	13.000	Fixation	n/a
194.717	2.625	33inc_excluded	n/a
197.358	1.977	33inc_excluded	n/a
199.352	2.425	33inc_excluded	n/a
201.794	1.944	33inc_excluded	n/a
203.754	3.854	33inc_included	1.149
207.692	1.960	33inc_excluded	n/a
209.668	2.791	33inc_excluded	n/a
212.476	2.558	33inc_excluded	n/a
230.619	13.000	Fixation	n/a
228.076	2.642	0inc_excluded	n/a
230.734	2.641	0inc_excluded	n/a
233.392	2.160	0inc_excluded	n/a
235.568	2.359	0inc_excluded	n/a
237.944	2.093	0inc_excluded	n/a
240.054	2.409	0inc_excluded	n/a
242.479	2.043	0inc_excluded	n/a
244.539	2.725	0inc_excluded	n/a
247.280	2.691	0inc_excluded	n/a
265.557	13.000	Fixation	n/a
263.013	2.475	33inc_excluded	n/a
265.505	2.625	33inc_excluded	n/a
268.146	2.874	33inc_excluded	n/a
271.037	2.276	33inc_excluded	n/a
273.330	3.755	33inc_included	0.910
277.151	2.209	33inc_excluded	n/a
279.377	2.708	33inc_excluded	n/a
282.101	2.907	33inc_excluded	n/a
300.594	13.000	Fixation	n/a
298.050	2.027	100inc_excluded	n/a
300.093	3.472	100inc_included	1.122
303.649	2.093	100inc_excluded	n/a
305.758	3.439	100inc_included	1.038
309.280	2.841	100inc_excluded	n/a
312.138	2.990	100inc_included	0.851
330.763	13.000	Fixation	n/a
328.219	2.043	0inc_excluded	n/a
330.279	2.841	0inc_excluded	n/a
333.137	1.960	0inc_excluded	n/a
335.114	2.907	0inc_excluded	n/a
338.038	2.409	0inc_excluded	n/a
340.463	2.459	0inc_excluded	n/a
342.938	2.093	0inc_excluded	n/a
345.048	2.675	0inc_excluded	n/a
347.740	2.359	0inc_excluded	n/a
365.683	13.000	Fixation	n/a
363.140	2.708	66inc_excluded	n/a
365.864	2.592	66inc_excluded	n/a
368.473	3.638	66inc_included	0.933
372.177	2.957	66inc_included	0.874
375.201	2.808	66inc_excluded	n/a
378.025	1.911	66inc_excluded	n/a
379.952	2.791	66inc_excluded	n/a
398.328	13.000	Fixation	n/a
395.785	2.774	0inc_excluded	n/a
398.576	2.691	0inc_excluded	n/a
401.284	2.442	0inc_excluded	n/a
403.742	2.625	0inc_excluded	n/a
406.384	2.243	0inc_excluded	n/a
408.643	2.841	0inc_excluded	n/a
411.500	2.043	0inc_excluded	n/a
413.560	2.542	0inc_excluded	n/a
416.119	2.725	0inc_excluded	n/a
434.428	13.000	Fixation	n/a
431.885	2.509	100inc_excluded	n/a
434.410	3.505	100inc_included	0.745
437.982	1.927	100inc_excluded	n/a
439.925	2.841	100inc_included	0.661
442.833	2.043	100inc_excluded	n/a
444.893	4.884	100inc_included	1.912
465.412	13.000	Fixation	n/a
462.868	2.127	66inc_excluded	n/a
465.011	2.160	66inc_excluded	n/a
467.188	3.339	66inc_included	0.930
470.593	3.223	66inc_included	0.745
473.899	2.475	66inc_excluded	n/a
476.391	2.342	66inc_excluded	n/a
478.750	2.226	66inc_excluded	n/a
496.561	13.000	Fixation	n/a
494.018	1.977	33inc_excluded	n/a
496.011	2.791	33inc_excluded	n/a
498.819	2.592	33inc_excluded	n/a
501.427	2.176	33inc_excluded	n/a
503.620	3.240	33inc_included	0.984
506.943	2.608	33inc_excluded	n/a
509.567	2.891	33inc_excluded	n/a
512.475	1.944	33inc_excluded	n/a
