onset	duration	trial_type	response_time
0.772	2.525	100inc_excluded	n/a
3.314	2.509	100inc_included	0.500
5.906	2.575	100inc_excluded	n/a
8.497	3.389	100inc_included	0.342
11.953	2.176	100inc_excluded	n/a
14.146	3.190	100inc_included	0.640
33.090	13.000	Fixation	n/a
30.443	2.492	66inc_excluded	n/a
32.952	2.841	66inc_excluded	n/a
35.809	2.957	66inc_included	0.676
38.833	3.173	66inc_included	0.557
42.072	2.459	66inc_excluded	n/a
44.548	2.758	66inc_excluded	n/a
47.322	2.226	66inc_excluded	n/a
65.236	13.000	Fixation	n/a
62.589	2.525	0inc_excluded	n/a
65.131	2.209	0inc_excluded	n/a
67.357	2.409	0inc_excluded	n/a
69.783	2.276	0inc_excluded	n/a
72.075	2.575	0inc_excluded	n/a
74.667	2.642	0inc_excluded	n/a
77.325	2.525	0inc_excluded	n/a
79.867	2.093	0inc_excluded	n/a
81.977	2.558	0inc_excluded	n/a
100.223	13.000	Fixation	n/a
97.577	2.060	33inc_excluded	n/a
99.653	2.509	33inc_excluded	n/a
102.178	2.808	33inc_excluded	n/a
105.003	2.392	33inc_excluded	n/a
107.411	2.525	33inc_included	0.513
110.020	2.808	33inc_excluded	n/a
112.844	2.525	33inc_excluded	n/a
115.386	2.708	33inc_excluded	n/a
133.782	13.000	Fixation	n/a
131.135	2.642	66inc_excluded	n/a
133.793	2.857	66inc_excluded	n/a
136.667	3.505	66inc_included	1.094
140.239	3.074	66inc_included	0.718
143.395	2.675	66inc_excluded	n/a
146.087	2.293	66inc_excluded	n/a
148.396	2.841	66inc_excluded	n/a
166.925	13.000	Fixation	n/a
164.278	2.691	100inc_excluded	n/a
166.986	2.957	100inc_included	0.600
170.026	2.392	100inc_excluded	n/a
172.435	3.455	100inc_included	0.735
175.957	2.392	100inc_excluded	n/a
178.366	3.356	100inc_included	0.617
197.460	13.000	Fixation	n/a
194.813	2.841	33inc_excluded	n/a
197.670	2.824	33inc_excluded	n/a
200.511	2.891	33inc_excluded	n/a
203.418	2.342	33inc_excluded	n/a
205.777	3.389	33inc_included	0.611
209.233	2.642	33inc_excluded	n/a
211.891	2.608	33inc_excluded	n/a
214.516	2.209	33inc_excluded	n/a
232.413	13.000	Fixation	n/a
229.767	1.944	0inc_excluded	n/a
231.727	2.409	0inc_excluded	n/a
234.153	2.127	0inc_excluded	n/a
236.296	2.774	0inc_excluded	n/a
239.087	2.575	0inc_excluded	n/a
241.678	2.642	0inc_excluded	n/a
244.336	2.625	0inc_excluded	n/a
246.978	2.077	0inc_excluded	n/a
249.071	2.874	0inc_excluded	n/a
267.633	13.000	Fixation	n/a
264.986	2.425	33inc_excluded	n/a
267.429	2.359	33inc_excluded	n/a
269.804	2.459	33inc_excluded	n/a
272.280	2.193	33inc_excluded	n/a
274.489	3.373	33inc_included	0.612
277.945	2.127	33inc_excluded	n/a
280.088	2.691	33inc_excluded	n/a
282.796	2.459	33inc_excluded	n/a
300.942	13.000	Fixation	n/a
298.296	2.791	100inc_excluded	n/a
301.103	3.489	100inc_included	0.526
304.658	2.724	100inc_excluded	n/a
307.400	3.406	100inc_included	0.626
310.888	2.110	100inc_excluded	n/a
313.015	3.140	100inc_included	0.634
331.893	13.000	Fixation	n/a
329.246	2.492	0inc_excluded	n/a
331.754	2.891	0inc_excluded	n/a
334.662	2.691	0inc_excluded	n/a
337.370	2.774	0inc_excluded	n/a
340.161	1.944	0inc_excluded	n/a
342.121	2.642	0inc_excluded	n/a
344.779	2.725	0inc_excluded	n/a
347.520	2.392	0inc_excluded	n/a
349.929	2.824	0inc_excluded	n/a
368.441	13.000	Fixation	n/a
365.794	2.774	66inc_excluded	n/a
368.585	2.575	66inc_excluded	n/a
371.177	3.439	66inc_included	0.730
374.699	3.455	66inc_included	0.762
378.238	2.459	66inc_excluded	n/a
380.713	2.342	66inc_excluded	n/a
383.072	1.927	66inc_excluded	n/a
400.687	13.000	Fixation	n/a
398.040	2.492	0inc_excluded	n/a
400.549	2.442	0inc_excluded	n/a
403.008	2.376	0inc_excluded	n/a
405.400	2.874	0inc_excluded	n/a
408.291	2.376	0inc_excluded	n/a
410.683	2.525	0inc_excluded	n/a
413.225	1.977	0inc_excluded	n/a
415.218	2.127	0inc_excluded	n/a
417.361	1.944	0inc_excluded	n/a
434.993	13.000	Fixation	n/a
432.346	2.658	100inc_excluded	n/a
435.021	3.090	100inc_included	0.656
438.194	2.392	100inc_excluded	n/a
440.603	3.057	100inc_included	0.599
443.743	2.342	100inc_excluded	n/a
446.102	3.455	100inc_included	0.593
465.312	13.000	Fixation	n/a
462.665	2.691	66inc_excluded	n/a
465.373	2.143	66inc_excluded	n/a
467.533	3.206	66inc_included	0.566
470.806	3.273	66inc_included	0.679
474.162	2.691	66inc_excluded	n/a
476.869	2.176	66inc_excluded	n/a
479.062	2.575	66inc_excluded	n/a
497.325	13.000	Fixation	n/a
494.679	2.725	33inc_excluded	n/a
497.420	2.575	33inc_excluded	n/a
500.011	2.758	33inc_excluded	n/a
502.786	2.907	33inc_excluded	n/a
505.710	3.223	33inc_included	0.578
509.016	2.907	33inc_excluded	n/a
511.940	2.293	33inc_excluded	n/a
514.249	1.977	33inc_excluded	n/a
