onset	duration	trial_type	response_time
0.772	2.342	100inc_excluded	n/a
3.131	3.472	100inc_included	0.707
6.669	2.625	100inc_excluded	n/a
9.311	3.572	100inc_included	0.647
12.949	2.027	100inc_excluded	n/a
14.993	2.974	100inc_included	0.621
36.130	13.000	Fixation	n/a
31.057	2.276	66inc_excluded	n/a
33.350	1.944	66inc_excluded	n/a
35.310	3.107	66inc_included	0.664
38.483	2.857	66inc_included	0.859
41.424	2.608	66inc_excluded	n/a
44.049	2.259	66inc_excluded	n/a
46.325	2.891	66inc_excluded	n/a
67.329	13.000	Fixation	n/a
62.257	2.326	0inc_excluded	n/a
64.599	2.592	0inc_excluded	n/a
67.207	2.176	0inc_excluded	n/a
69.400	1.994	0inc_excluded	n/a
71.410	2.110	0inc_excluded	n/a
73.537	2.309	0inc_excluded	n/a
75.863	2.309	0inc_excluded	n/a
78.189	2.259	0inc_excluded	n/a
80.465	2.459	0inc_excluded	n/a
101.037	13.000	Fixation	n/a
95.965	2.143	33inc_excluded	n/a
98.124	2.824	33inc_excluded	n/a
100.965	2.093	33inc_excluded	n/a
103.075	2.525	33inc_excluded	n/a
105.617	3.588	33inc_included	0.736
109.272	2.791	33inc_excluded	n/a
112.079	2.841	33inc_excluded	n/a
114.937	2.808	33inc_excluded	n/a
135.858	13.000	Fixation	n/a
130.786	2.160	66inc_excluded	n/a
132.962	2.641	66inc_excluded	n/a
135.620	3.489	66inc_included	0.655
139.175	3.323	66inc_included	0.733
142.564	2.176	66inc_excluded	n/a
144.757	2.575	66inc_excluded	n/a
147.349	2.724	66inc_excluded	n/a
168.187	13.000	Fixation	n/a
163.115	2.409	100inc_excluded	n/a
165.540	3.373	100inc_included	0.665
168.979	2.625	100inc_excluded	n/a
171.620	3.007	100inc_included	0.758
174.694	2.608	100inc_excluded	n/a
177.319	3.505	100inc_included	0.601
198.988	13.000	Fixation	n/a
193.915	2.043	33inc_excluded	n/a
195.975	2.575	33inc_excluded	n/a
198.567	2.342	33inc_excluded	n/a
200.926	2.907	33inc_excluded	n/a
203.850	3.306	33inc_included	0.826
207.222	2.043	33inc_excluded	n/a
209.282	2.824	33inc_excluded	n/a
212.123	2.592	33inc_excluded	n/a
232.829	13.000	Fixation	n/a
227.756	1.977	0inc_excluded	n/a
229.750	2.791	0inc_excluded	n/a
232.557	2.093	0inc_excluded	n/a
234.667	2.575	0inc_excluded	n/a
237.259	2.176	0inc_excluded	n/a
239.452	1.944	0inc_excluded	n/a
241.412	2.658	0inc_excluded	n/a
244.087	2.043	0inc_excluded	n/a
246.147	1.944	0inc_excluded	n/a
266.205	13.000	Fixation	n/a
261.132	2.642	33inc_excluded	n/a
263.790	2.459	33inc_excluded	n/a
266.265	2.824	33inc_excluded	n/a
269.106	2.891	33inc_excluded	n/a
272.013	3.406	33inc_included	0.582
275.502	2.575	33inc_excluded	n/a
278.094	2.392	33inc_excluded	n/a
280.502	2.342	33inc_excluded	n/a
300.959	13.000	Fixation	n/a
295.886	2.509	100inc_excluded	n/a
298.411	3.140	100inc_included	0.592
301.618	2.442	100inc_excluded	n/a
304.076	3.472	100inc_included	0.558
307.615	2.293	100inc_excluded	n/a
309.924	2.941	100inc_included	0.582
331.045	13.000	Fixation	n/a
325.972	2.575	0inc_excluded	n/a
328.564	2.542	0inc_excluded	n/a
331.123	2.093	0inc_excluded	n/a
333.232	2.127	0inc_excluded	n/a
335.375	2.808	0inc_excluded	n/a
338.200	2.808	0inc_excluded	n/a
341.024	1.994	0inc_excluded	n/a
343.034	2.259	0inc_excluded	n/a
345.310	2.691	0inc_excluded	n/a
366.116	13.000	Fixation	n/a
361.043	2.176	66inc_excluded	n/a
363.236	2.077	66inc_excluded	n/a
365.329	3.173	66inc_included	0.556
368.568	3.289	66inc_included	0.596
371.941	2.808	66inc_excluded	n/a
374.765	1.944	66inc_excluded	n/a
376.725	2.658	66inc_excluded	n/a
397.498	13.000	Fixation	n/a
392.425	2.060	0inc_excluded	n/a
394.501	2.608	0inc_excluded	n/a
397.126	2.309	0inc_excluded	n/a
399.452	1.960	0inc_excluded	n/a
401.429	2.691	0inc_excluded	n/a
404.137	2.891	0inc_excluded	n/a
407.044	2.592	0inc_excluded	n/a
409.653	2.558	0inc_excluded	n/a
412.228	2.442	0inc_excluded	n/a
432.784	13.000	Fixation	n/a
427.711	2.259	100inc_excluded	n/a
429.987	3.456	100inc_included	0.607
433.509	2.160	100inc_excluded	n/a
435.685	2.741	100inc_included	0.537
438.493	2.642	100inc_excluded	n/a
441.151	3.074	100inc_included	0.525
462.405	13.000	Fixation	n/a
457.332	2.874	66inc_excluded	n/a
460.223	2.658	66inc_excluded	n/a
462.897	3.223	66inc_included	0.512
466.187	3.024	66inc_included	0.613
469.293	2.891	66inc_excluded	n/a
472.201	2.160	66inc_excluded	n/a
474.377	2.160	66inc_excluded	n/a
494.651	13.000	Fixation	n/a
489.578	2.010	33inc_excluded	n/a
491.605	2.608	33inc_excluded	n/a
494.230	2.193	33inc_excluded	n/a
496.439	2.210	33inc_excluded	n/a
498.665	3.007	33inc_included	0.561
501.739	2.193	33inc_excluded	n/a
503.948	2.442	33inc_excluded	n/a
506.407	2.442	33inc_excluded	n/a
