onset	duration	trial_type	response_time
0.767	2.708	100inc_excluded	n/a
3.492	3.339	100inc_included	0.642
6.914	2.210	100inc_excluded	n/a
9.140	3.339	100inc_included	0.639
12.546	2.475	100inc_excluded	n/a
15.038	2.808	100inc_included	0.561
33.538	13.000	Fixation	n/a
30.953	2.176	66inc_excluded	n/a
33.146	2.342	66inc_excluded	n/a
35.505	2.625	66inc_included	0.627
38.213	3.306	66inc_included	0.824
41.586	2.326	66inc_excluded	n/a
43.928	2.359	66inc_excluded	n/a
46.304	2.226	66inc_excluded	n/a
64.156	13.000	Fixation	n/a
61.571	2.658	0inc_excluded	n/a
64.246	2.093	0inc_excluded	n/a
66.356	2.642	0inc_excluded	n/a
69.014	2.309	0inc_excluded	n/a
71.340	2.525	0inc_excluded	n/a
73.881	1.927	0inc_excluded	n/a
75.825	2.758	0inc_excluded	n/a
78.599	2.891	0inc_excluded	n/a
81.507	2.492	0inc_excluded	n/a
99.625	13.000	Fixation	n/a
97.040	2.575	33inc_excluded	n/a
99.632	2.774	33inc_excluded	n/a
102.423	2.509	33inc_excluded	n/a
104.948	2.542	33inc_excluded	n/a
107.506	2.874	33inc_included	0.855
110.463	2.176	33inc_excluded	n/a
112.656	2.043	33inc_excluded	n/a
114.716	2.625	33inc_excluded	n/a
132.968	13.000	Fixation	n/a
130.382	2.891	66inc_excluded	n/a
133.290	2.475	66inc_excluded	n/a
135.782	3.505	66inc_included	1.032
139.370	3.638	66inc_included	0.869
143.091	2.758	66inc_excluded	n/a
145.866	2.708	66inc_excluded	n/a
148.590	2.043	66inc_excluded	n/a
166.260	13.000	Fixation	n/a
163.675	2.342	100inc_excluded	n/a
166.034	2.824	100inc_included	0.737
168.941	2.841	100inc_excluded	n/a
171.799	3.555	100inc_included	0.678
175.420	2.641	100inc_excluded	n/a
178.078	2.808	100inc_included	0.734
196.562	13.000	Fixation	n/a
193.977	2.243	33inc_excluded	n/a
196.236	2.509	33inc_excluded	n/a
198.762	2.077	33inc_excluded	n/a
200.855	2.824	33inc_excluded	n/a
203.696	3.256	33inc_included	0.801
207.018	2.392	33inc_excluded	n/a
209.427	2.741	33inc_excluded	n/a
212.185	2.209	33inc_excluded	n/a
230.021	13.000	Fixation	n/a
227.436	2.575	0inc_excluded	n/a
230.027	2.376	0inc_excluded	n/a
232.420	2.509	0inc_excluded	n/a
234.945	2.675	0inc_excluded	n/a
237.636	2.907	0inc_excluded	n/a
240.560	1.977	0inc_excluded	n/a
242.554	2.791	0inc_excluded	n/a
245.361	2.891	0inc_excluded	n/a
248.269	2.077	0inc_excluded	n/a
265.972	13.000	Fixation	n/a
263.387	2.359	33inc_excluded	n/a
265.762	2.293	33inc_excluded	n/a
268.071	2.342	33inc_excluded	n/a
270.430	2.857	33inc_excluded	n/a
273.304	3.721	33inc_included	0.786
277.092	2.741	33inc_excluded	n/a
279.850	2.293	33inc_excluded	n/a
282.159	2.808	33inc_excluded	n/a
300.594	13.000	Fixation	n/a
298.008	2.891	100inc_excluded	n/a
300.915	4.137	100inc_included	1.354
305.119	2.193	100inc_excluded	n/a
307.328	3.422	100inc_included	0.858
310.817	2.459	100inc_excluded	n/a
313.292	3.721	100inc_included	0.925
332.690	13.000	Fixation	n/a
330.105	2.442	0inc_excluded	n/a
332.563	2.210	0inc_excluded	n/a
334.789	2.409	0inc_excluded	n/a
337.215	2.625	0inc_excluded	n/a
339.856	2.492	0inc_excluded	n/a
342.365	2.608	0inc_excluded	n/a
344.990	2.442	0inc_excluded	n/a
347.449	2.226	0inc_excluded	n/a
349.691	2.625	0inc_excluded	n/a
367.943	13.000	Fixation	n/a
365.357	2.791	66inc_excluded	n/a
368.165	2.459	66inc_excluded	n/a
370.640	3.605	66inc_included	0.876
374.312	3.572	66inc_included	0.755
377.967	2.093	66inc_excluded	n/a
380.077	2.143	66inc_excluded	n/a
382.236	2.907	66inc_excluded	n/a
400.770	13.000	Fixation	n/a
398.185	2.392	0inc_excluded	n/a
400.594	2.824	0inc_excluded	n/a
403.435	2.043	0inc_excluded	n/a
405.495	2.475	0inc_excluded	n/a
407.987	2.309	0inc_excluded	n/a
410.312	2.608	0inc_excluded	n/a
412.937	2.791	0inc_excluded	n/a
415.745	2.226	0inc_excluded	n/a
417.988	2.525	0inc_excluded	n/a
436.139	13.000	Fixation	n/a
433.554	2.209	100inc_excluded	n/a
435.780	3.256	100inc_included	0.754
439.103	1.977	100inc_excluded	n/a
441.096	3.389	100inc_included	0.656
444.552	2.874	100inc_excluded	n/a
447.443	3.572	100inc_included	0.620
466.691	13.000	Fixation	n/a
464.106	1.977	66inc_excluded	n/a
466.099	2.110	66inc_excluded	n/a
468.226	3.240	66inc_included	0.921
471.548	2.824	66inc_included	0.796
474.455	2.210	66inc_excluded	n/a
476.682	2.093	66inc_excluded	n/a
478.791	2.210	66inc_excluded	n/a
496.628	13.000	Fixation	n/a
494.042	2.043	33inc_excluded	n/a
496.102	2.608	33inc_excluded	n/a
498.727	2.010	33inc_excluded	n/a
500.754	2.675	33inc_excluded	n/a
503.445	2.990	33inc_included	0.637
506.519	2.359	33inc_excluded	n/a
508.894	2.725	33inc_excluded	n/a
511.636	2.907	33inc_excluded	n/a
